title,image,description
« Ponctionnons les multinationales qui mettent en danger la santé des consommateurs ou l’environnement »,https://img.lemde.fr/2024/10/31/0/0/7996/5331/110/73/60/0/fba8e67_489564f7d0d94948bdb778a5a5a46579-0-6670b2505cc748e291a56bd445e23a0c.jpg,"Aux Etats-Unis, les grandes entreprises se voient infliger des milliards de dollars d’amendes pour les dommages occasionnés. Rien de tel en France, regrette l’économiste Jérôme Mathis, dans une tribune au « Monde »."
"« L’effort climatique, comme l’effort de guerre, requiert une réallocation rapide et massive des ressources »",https://img.lemde.fr/2024/04/23/0/0/4959/3306/110/73/60/0/42576c1_5276499-01-06.jpg,"Faire varier le prix en fonction de la quantité consommée permettrait de réduire les usages sans pénaliser les plus modestes, plaident les économistes Alexandre Chirat et Basile Clerc dans une tribune au « Monde »."
"Logement : « Nos villes, trop chères, deviennent des lieux inaccessibles aux travailleurs et aux étudiants »",https://img.lemde.fr/2023/06/14/0/0/5568/3712/110/73/60/0/b4ed0d9_5538623-01-06.jpg,"Face à la flambée des prix de la pierre, un collectif d’élus de métropoles françaises et européennes préconise, dans une tribune au « Monde », l’accès à des prêts garantis pour financer des programmes immobiliers."
"« Associations, coopératives et entreprises sociales et solidaires peuvent être de formidables sources d’inspiration pour la transformation du secteur privé »",https://img.lemde.fr/2024/10/31/0/28/5635/3757/110/73/60/0/855be4c_2024-10-31t090637z-1712478397-rc2a2aawp3az-rtrmadp-3-eurozone-economy-inflation.JPG,"Les entreprises devraient adopter d’autres méthodes d’évaluation de leurs activités pour atteindre leurs objectifs de durabilité, explique la chercheuse Caecilia Drujon d’Astros dans une tribune au « Monde »."
"« Pour faire avancer l’Europe, le dialogue franco-allemand est plus nécessaire que jamais »",https://img.lemde.fr/2024/11/18/0/49/5121/3414/110/73/60/0/cc20770_2024-11-18t093342z-1523097450-rc2k7ba0wfge-rtrmadp-3-ecb-policy-deguindos.JPG,"Joachim Nagel, président de la banque centrale allemande, et François Villeroy de Galhau, gouverneur de la Banque de France, appellent, dans une tribune au « Monde », à approfondir le marché unique, à créer une union pour l’épargne et l’investissement et à réduire la bureaucratie pour accroître l’innovation."
Livre : « Amazon s’arroge le pouvoir d’interpréter le droit à son profit et de fouler aux pieds la loi votée par le Parlement souverain »,https://img.lemde.fr/2015/09/21/0/4/4248/2832/110/73/60/0/bed1eff_9154-f4yb1l.jpg,"En ayant recours à des points de retrait gratuit dans des supermarchés, la plateforme contourne la loi Darcos sur les frais de port en ligne pour les livres neufs, estiment, dans une tribune au « Monde », Alexandra Charroin Spangenberg, Pierre Coursières et Enrique Martinez, au nom des librairies et des enseignes de distribution culturelle."
"Nicolas Dufrêne : « Si l’on voulait réellement se libérer de la dette, il faudrait se tourner vers l’arme monétaire »",https://img.lemde.fr/2024/05/02/0/0/5704/3803/110/73/60/0/b7b9b99_1714639308867-pns-3226431.jpg,"L’économiste renvoie dos à dos, dans une tribune au « Monde », l’« illusion fiscale » d’une hausse des impôts et l’« illusion austéritaire » d’une baisse des dépenses publiques, quand l’ampleur des investissements indispensables (climat, défense, innovation) exige d’imaginer d’autres modes de financement."
"« Aux Etats-Unis, la trahison de l’administration démocrate a dilapidé une partie de son capital auprès des syndicats »",https://img.lemde.fr/2024/11/06/0/0/3894/2596/110/73/60/0/4dd678f_2024-11-06t213844z-386439719-rc2ms9avkg27-rtrmadp-3-usa-election-democrats.JPG,"En laissant interdire, en 2022, une grève emblématique des cheminots américains, l’administration Biden a perdu le soutien des travailleurs, rappelle l’économiste Philippe Askenazy dans sa chronique."
« Nous demandons la mise en place d’un “revenu carbone” en France »,https://img.lemde.fr/2022/12/05/0/0/3500/2333/110/73/60/0/f7e10a2_1670246823168-pns-715073807.jpg,"Sept économistes experts du climat proposent, dans une tribune au « Monde », de remplacer le chèque énergie, coûteux et inégalitaire, par un versement direct des recettes de la taxation carbone à tous les ménages, ce qui bénéficierait aux plus pauvres tout en incitant à la décarbonation"
"« Que les Américains aient porté au pouvoir quelqu’un qui, s’il menace la démocratie, n’en promet pas moins de faire baisser le prix des œufs est moins surprenant qu’il n’y paraît »",https://img.lemde.fr/2024/11/15/2/0/4633/3088/110/73/60/0/c882afd_9e2dde3f0438417aacb7bd790bb86ead-0-44c595728f884db49503dc546363a9c8.jpg,"L’économiste Anton Brender montre, dans une tribune au « Monde », les dangers qu’un capitalisme laissé trop longtemps à lui-même fait peser sur la démocratie."
"Stefan Ambec : « Alors que l’Union européenne impose des normes contraignantes aux agriculteurs, l’ouverture au commerce avec le Mercosur paraît injuste »",https://img.lemde.fr/2024/11/14/0/0/8256/5504/110/73/60/0/047b42c_1731577814300-535886.jpg,"L’économiste s’interroge, dans une tribune au « Monde », sur la manière d’améliorer l’accord commercial entre l’UE et cinq pays d’Amérique latine, car depuis quatre ans, les déséquilibres environnementaux et sanitaires se sont aggravés."
« Comment explorer la Lune dans un monde à + 4 °C »,https://img.lemde.fr/2023/08/22/0/0/6036/4024/110/73/60/0/dd1c06d_5072874-01-06.jpg,"A l’heure du changement climatique, le secteur spatial n’échappe pas au questionnement nécessaire sur sa trajectoire et sur sa décarbonation expliquent, dans une tribune au « Monde », Clarisse Angelier et Alban Guyomarc’h, membres de l’Association nationale de la recherche et de la technologie."
COP29 : « La sobriété pour le secteur des bâtiments doit être le premier objectif partagé à l’échelle mondiale »,https://img.lemde.fr/2024/11/14/0/226/4765/3177/110/73/60/0/ee6bcb6_2024-11-14t080430z-472875517-rc2v4bapaj0v-rtrmadp-3-climate-cop29.JPG,"Il est urgent que le secteur du bâtiment et de la construction, qui contribue fortement à la dégradation de l’empreinte écologique, revienne dans les limites planétaires et dans une forme de justice sociale estiment, dans une tribune au « Monde », Cédric Borel, Laurent Morel et Christophe Rodriguez, experts en solutions climatiques."
"Patrick Artus : « France ou Etats-Unis, quel modèle faut-il préférer ? »",https://img.lemde.fr/2024/11/13/0/0/3300/2200/110/73/60/0/55379bc_daa85d6d15fe4787bf6bfb02e88509da-0-e447c0e6c8b84b4aa4bff4dc5db03ff9.jpg,"Le dilemme entre équité et efficacité fait l’objet de choix politiques divergents de part et d’autre de l’Atlantique, observe l’économiste dans sa chronique."
Mener de front handicap et carrière,https://img.lemde.fr/2024/11/14/177/0/4252/2834/110/73/60/0/4c7bdb3_1731622515976-portrait-stei-phanie-vidal-013.jpg,"Emploi accompagné, alternance, aménagement de l’environnement de travail… Avec trois fois plus de salariés handicapés dans les entreprises depuis la loi de 2005, les mesures de soutien sont essentielles pour décrocher un poste et s’y maintenir."
Des collectifs de salariés poussent la question écologique dans les entreprises,https://img.lemde.fr/2024/11/19/163/0/4984/3322/110/73/60/0/ec8cff6_1732024766026-000-1dh5jm.jpg,"Pour pallier un manque d’investissement et de compétences des directions ou des syndicats traditionnels sur les sujets environnementaux, des groupes de salariés émergent dans les grandes entreprises."
Le choix risqué de la révélation du handicap au travail,https://img.lemde.fr/2024/11/18/0/0/9000/6000/110/73/60/0/5cba94c_1731921679852-pns-725684060.jpg,"Pour améliorer la part d’emploi de salariés en situation de handicap, les entreprises incitent leurs employés à se faire connaître. Faut-il saluer une meilleure prise en compte du handicap au travail ou s’inquiéter d’une volonté de faire reconnaître une situation que les travailleurs ne tiennent pas toujours à révéler, interroge dans sa chronique la journaliste du « Monde » Anne Rodier."
"Après Michelin, ArcelorMittal envisage la fermeture de deux sites en France",https://img.lemde.fr/2024/11/19/0/0/8256/5504/110/73/60/0/23001fb_5296767-01-06.jpg,"L’annonce pourrait provoquer la perte d’environ 130 emplois, une centaine à Reims et une trentaine à Denain, dans le Nord, ont rapporté deux syndicats. Alors que le site de Denain se met en grève immédiatement, des actions sont prévues sur tous les sites ArcelorMittal lundi et mardi."
Teleperformance veut supprimer un tiers de ses effectifs en France,https://img.lemde.fr/2024/11/19/0/0/3250/2166/110/73/60/0/181564b_1732033824848-rea-213599-044.jpg,"Le groupe de centres d’appels, numéro un mondial de la relation client, veut lancer un plan de départs volontaires portant sur 598 postes de sa filiale française."
Argent : « La moitié des 16-24 ans estiment que la façon de placer son épargne peut avoir un impact sur la société »,https://img.lemde.fr/2023/05/03/0/0/3000/2000/110/73/60/0/780fea1_1683120136830-lmargent1.jpg,"Un peu plus que les autres, les jeunes pensent pouvoir changer ce qui ne va pas dans la société. D’abord par leur consommation et leur vote, mais aussi par le choix de la banque, note le dernier Observatoire du Sens de l’argent."
"Handicap et emploi : depuis la loi de 2005, est-on mieux accompagné ?",https://img.lemde.fr/2024/11/13/3/0/6016/4010/110/73/60/0/9a69865_1731463396965-jobdatingsituationhandicap032.jpg,"Deux décennies après la promulgation de la loi pour l’égalité des droits des personnes handicapées, qui a constitué un tournant, le nombre de personnes en emploi a augmenté, mais les discriminations perdurent."
Les bénéficiaires de l’intéressement,https://img.lemde.fr/2023/11/10/0/0/5694/3796/110/73/60/0/e06cf3c_1699639010064-pns-5651569.jpg,"Dans sa chronique, le juriste Francis Kessler rappelle les modalités de mise en œuvre de l’intéressement à l’échelle d’une entreprise. En effet, les formules de calcul ou la définition de ses bénéficiaires peuvent mener à des contentieux."
Handicap et futur emploi : l’alerte des associations étudiantes,https://img.lemde.fr/2024/11/12/2/0/5600/3733/110/73/60/0/9ed1055_1731370070836-pns-703220576.jpg,"Deux enquêtes sur la scolarité des étudiants en situation de handicap, menées par des fédérations dans le cadre des études de santé et de sport, pointent les discriminations auxquelles font face ces derniers et leurs appréhensions quant au monde professionnel."
"Handicap : dans un gymnase de Rouen, un « job dating » sportif pour se révéler au-delà du CV",https://img.lemde.fr/2024/11/13/3/0/6016/4010/110/73/60/0/120fa0b_1731463396965-jobdatingsituationhandicap033.jpg,Les agences France Travail du bassin d’emplois de Rouen et leurs partenaires ont récemment organisé une rencontre entre employeurs et demandeurs d’emploi en situation de handicap… sous forme de matchs de basket-ball. Un face-à-face ludique suivi d’entretiens plus formels.
Le Sénat veut pousser le gouvernement à faire travailler davantage les salariés pour financer les politiques du grand âge,https://img.lemde.fr/2024/11/18/1/0/3540/2360/110/73/60/0/4b14d16_1731919764507-kersalic-036-1.jpg,"Le Sénat s’apprête à voter une « contribution » de sept heures de travail supplémentaires non payées chaque année afin de répondre « à l’enjeu de l’autonomie et du vieillissement », selon Gérard Larcher, qui espère convaincre le gouvernement de soutenir la mesure."
"Marylise Léon, secrétaire générale de la CFDT, au « Monde » : « Réduire les ambitions sur la transition écologique, au nom de la rigueur budgétaire, est une profonde erreur »",https://img.lemde.fr/2024/11/17/92/0/3854/2569/110/73/60/0/82b169d_1731858003941-csharrock-maryliseleon-2.jpg,"Dans un entretien au « Monde », la dirigeante du premier syndicat français revient sur les projets d’accord sur l’assurance-chômage et l’emploi des seniors auxquels sont parvenus les partenaires sociaux, jeudi 14 novembre, et sur le climat social difficile de l’automne."
Paradoxe dans l’industrie : les plans sociaux se multiplient alors que les difficultés de recrutement persistent,https://img.lemde.fr/2024/11/17/1/0/7952/5301/110/73/60/0/f9250d4_1731851618694-hefais-cherbourg-a-laine-05.JPG,"Malgré le coup de froid qui s’abat sur l’industrie, plus de 60 000 postes sont à pourvoir. Attirer les jeunes et les femmes reste un défi."
"Chez Orange, un nouveau plan de départs pour les seniors",https://img.lemde.fr/2024/11/15/0/0/5376/3584/110/73/60/0/64301e6_1731693567725-rea10478908.jpg,"Le dispositif pourrait concerner 6 000 à 8 000 salariés sur quatre ans, soit environ 10 % des effectifs français de l’opérateur."
Accidents du travail : « L’indifférence que la situation a suscitée jusqu’à aujourd’hui doit inquiéter et interpeller »,https://img.lemde.fr/2024/09/06/0/0/5760/3840/110/73/60/0/ecef83b_1725615840992-pns-6740989.jpg,"Entre absence de procédure standardisée, secteurs non recensés, et effectifs de l’inspection du travail en baisse, le sociologue Pierre Lascoumes dresse, dans une tribune au « Monde », le constat d’un « ensemble structurel de transgressions et de passivité institutionnelle » qui conduit à invisibiliser la violence subie au travail."
Assurance-chômage et emploi des seniors : le gouvernement « salue » les accords trouvés par les partenaires sociaux,https://img.lemde.fr/2024/10/21/0/0/2979/1986/110/73/60/0/4b0c819_1729522499517-000-36ht6hb.jpg,"Outre les règles d’indemnisation des chômeurs qui doivent s’appliquer à compter du 1ᵉʳ janvier 2025 et les mesures pour favoriser l’emploi des seniors, les partenaires sociaux ont convenu jeudi soir d’un troisième accord sur le dialogue social."
"« Si, demain, il y a un indicateur de qualité au travail, il y a de fortes chances qu’il soit regardé »",https://img.lemde.fr/2024/11/06/1199/0/3951/2634/110/73/60/0/565f8e0_1730909543561-ldlc-08.jpg,"Le président du groupe LDLC, Laurent de la Clergerie, répond, dans un entretien au « Monde », à la proposition de l’économiste Christine Erhel de créer un index de qualité de l’emploi."
"Embauches, investissements : les chefs d’entreprise dans le brouillard",https://img.lemde.fr/2024/11/14/0/6/6036/4024/110/73/60/0/9e7acc3_1731604840729-000-36fz9zq.jpg,"Le baromètre trimestriel Bpifrance-Rexecode, publié vendredi 15 novembre, révèle que 60 % des patrons de TPE et PME s’inquiètent d’un fléchissement de la demande, sur fond de consommation en berne et d’inquiétude face aux coupes budgétaires à venir."
Regain d’attractivité pour l’inspection du travail,https://img.lemde.fr/2024/11/14/0/0/5899/3933/110/73/60/0/8254395_1731602622446-jmug241106039.jpg,"Le nombre d’agents de contrôle repart à la hausse, après une longue période de baisse, liée notamment à une crise des vocations, que le ministère du travail s’efforce de résoudre."
Climat : « Les collectifs de salariés sont de plus en plus nombreux à vouloir s’attaquer aux objectifs de croissance affichés par leur entreprise »,https://img.lemde.fr/2024/11/13/0/379/4741/3161/110/73/60/0/0daf253_1731506119519-pns-725679929.jpg,"Ayant étudié une trentaine de collectifs de salariés chargés d’accélérer la transition au sein de leurs entreprises, les chercheurs en stratégie Stéphan Pezé et Christelle Théron dressent, dans une tribune au « Monde », un bilan mitigé devant la lenteur des progrès faits qui pourrait pousser de jeunes salariés à démissionner."
« Le Dialogue social sous contrôle » : la négociation collective comme outil managérial,https://img.lemde.fr/2024/11/12/185/0/400/266/110/73/60/0/ef15be5_1731403011983-le-dialogue-social-sous-controle.jpg,"Dans les réformes portées depuis plusieurs décennies par l’Etat, la promotion du dialogue social au sein des entreprises a « servi à justifier (…) la subordination croissante de la négociation collective aux impératifs économiques des entreprises », estiment les auteurs de l’ouvrage collectif « Le Dialogue social sous contrôle »."
"La mobilité, un frein persistant à l’insertion professionnelle des jeunes",https://img.lemde.fr/2023/11/23/2074/0/3508/2338/110/73/60/0/c2ebc2c_1700754143204-pns-720087969.jpg,"Les jeunes, notamment les moins qualifiés, éprouvent des difficultés de mobilité qui entravent leur obtention d’un emploi, apprend-on dans un sondage OpinionWay pour la fondation Apprentis d’Auteuil."
Très légère hausse du chômage au troisième trimestre,https://img.lemde.fr/2024/11/13/0/6/5788/3859/110/73/60/0/070bba8_1731484680794-000-9yu3kb.jpg,"Le nombre de demandeurs d’emploi a augmenté de façon mesurée, selon les statistiques rendues publiques, mercredi 13 novembre, par l’Insee. Mais l’annonce de plans sociaux et de fermetures de sites fait craindre une remontée du chômage en 2025."
"Handicap : en milieu protégé, les manageurs sont obligés de donner la priorité à l’humain",https://img.lemde.fr/2024/11/08/0/107/2739/1826/110/73/60/0/77aeb39_1731086290607-afeji-03-pl-438-la-blanchisserie.jpg,"A travers les missions confiées, les encadrants des établissements et services d’accompagnement par le travail (ESAT) œuvrent au développement des compétences et de l’autonomie des travailleurs handicapés."
"Ingénieur, un métier toujours aussi attractif : « Je ne pensais pas que j’aurais un si beau poste à mon âge »",https://img.lemde.fr/2024/11/11/20/0/2953/1968/110/73/60/0/1377962_1731323158087-campusp2.jpg,"La France étant confrontée à une pénurie de talents, les jeunes diplômés bénéficient d’une insertion remarquable sur le marché du travail."
"Après l’attaque de Nicolas Sarkozy contre le temps de travail des enseignants, un tollé et un soutien ministériel jugé tardif",https://img.lemde.fr/2024/11/12/0/0/5899/3933/110/73/60/0/1cf7e8c_1731425335170-jmug241106008.jpg,Les enseignants regrettent qu’Anne Genetet n’ait pris leur défense que quatre jours après les propos de l’ancien président de la République sur leur temps de travail.
« Il est impératif que les aides soient attribuées aux pratiques agricoles respectueuses de l’environnement et de la santé humaine »,https://img.lemde.fr/2024/11/08/0/0/5568/3712/110/73/60/0/3bfdc7f_5199806-01-06.jpg,"Le modèle agro-industriel doit être urgemment remplacé par un modèle agroécologique, plaide le chercheur Christian Amblard, dans une tribune au « Monde »."
"« Pour réussir le renouvellement des générations agricoles, l’accès au foncier doit se faire dans des conditions transparentes et équitables »",https://img.lemde.fr/2023/10/05/0/0/6000/4000/110/73/60/0/c68a0fe_1696516478646-000-9r72y2.jpg,"Une agriculture soutenable suppose une régulation qui mette un coup d’arrêt à la concentration des exploitations, explique Robert Levesque, président de l’association Agter, dans une tribune au « Monde »."
« Les futurs paysans vivent aujourd’hui en ville »,https://img.lemde.fr/2021/06/30/0/0/6555/4370/110/73/60/0/69a2b86_5121566-01-06.jpg,"Dans une tribune au « Monde », l’élu rennais Ludovic Brossard prône la mise en place de nouveaux liens entre les centres urbains et les producteurs agricoles."
« Il nous paraît souhaitable d’introduire des quotas de produits locaux sur les rayonnages de la grande distribution »,https://img.lemde.fr/2024/11/08/0/0/6000/4000/110/73/60/0/160dfe1_1731064763146-000-33e99a7.jpg,"Les produits locaux constituent moins de 2 % de l’offre alimentaire dans les supermarchés, rappelle la professeure de sciences de gestion Marie-Laure Mourre, dans une tribune au « Monde »."
Climat : « Les collectifs de salariés sont de plus en plus nombreux à vouloir s’attaquer aux objectifs de croissance affichés par leur entreprise »,https://img.lemde.fr/2024/11/13/0/379/4741/3161/110/73/60/0/0daf253_1731506119519-pns-725679929.jpg,"Ayant étudié une trentaine de collectifs de salariés chargés d’accélérer la transition au sein de leurs entreprises, les chercheurs en stratégie Stéphan Pezé et Christelle Théron dressent, dans une tribune au « Monde », un bilan mitigé devant la lenteur des progrès faits qui pourrait pousser de jeunes salariés à démissionner."
« Les agences européennes de financement de l’innovation continuent de s’appuyer sur des procédures de sélection fastidieuses »,https://img.lemde.fr/2024/10/18/0/0/5500/3666/110/73/60/0/714efc3_2024-10-18t095910z-1849265346-rc2xmaas7gx9-rtrmadp-3-germany-usa-biden-honour.JPG,Les conseillers auprès de l’OTAN Lars Frolund et Fiona Murray plaident pour la création d’une structure européenne calquée sur le modèle américain de la Darpa et engagée sur les questions de défense.
L’appel des élus départementaux contre le projet de budget : « Qui devrons-nous sacrifier ? Les personnes âgées ou les personnes handicapées ? »,https://img.lemde.fr/2024/10/23/0/0/5899/3933/110/73/60/0/6edb44f_1729719914863-jmug241023070.jpg,"Si rien ne change dans le projet de loi de finances 2025, c’est l’avenir des départements et leur modèle de justice sociale et territoriale de proximité qui seront fragilisés, s’alarment, dans une tribune au « Monde », près d’une centaine de présidentes et présidents de conseils départementaux réunis en assises du 13 au 15 novembre."
"« Le climat, c’est aussi de l’économie, avec une compétition acharnée entre la Chine, les Etats-Unis et l’Union européenne »",https://img.lemde.fr/2024/11/11/0/0/7459/4973/110/73/60/0/6b974e6_f8800dacec3342eda5279f867340a761-0-1426b93bbf3a4fa8948038792565d484.jpg,"La taxation du carbone aux frontières, défendue par l’UE et dénoncée par les pays du Sud, montre que la négociation sur le climat est à la COP29 une question de concurrence économique et de souveraineté, constatent, dans une tribune au « Monde », les économistes Patrick Criqui et Michel Damian et la consultante Nathalie Rousset."
Budget 2025 : il faut « saisir l’opportunité du contexte présent pour repenser les aides à l’industrie »,https://img.lemde.fr/2024/11/09/0/1/5722/3815/110/73/60/0/fa7a03a_5207403-01-06.jpg,"L’économiste Gabriel Colletis appelle, dans une tribune au « Monde », à ne pas rogner les aides de l’Etat aux entreprises, mais à renforcer leur conditionnalité."
« La France ne pourra réduire significativement son endettement public qu’en renforçant son tissu productif »,https://img.lemde.fr/2024/10/22/27/0/5734/3822/110/73/60/0/52f6b18_2024-10-22t152409z-791743424-rc2rpaamkzk1-rtrmadp-3-france-budget.JPG,"La France est confrontée à un modèle de croissance à bout de souffle, et pour y remédier, le budget doit s’attaquer aux racines des déficits français, estime l’économiste Thomas Grjebine, dans une tribune au « Monde »."
Management : la fin de « l’entreprise communautaire »,https://img.lemde.fr/2024/11/08/0/0/5760/3840/110/73/60/0/09f3591_1731074183828-pns-703263034.jpg,"Le chercheur en sciences de gestion Jean-Pierre Bouchez montre, dans une tribune au « Monde », comment la « numérisation » des organisations a dispersé les communautés de travail vivant qui donnaient sens et culture à l’entreprise."
« Le Web non marchand est en train de disparaître »,https://img.lemde.fr/2021/02/25/0/0/5184/3456/110/73/60/0/8aaa3fb_950454928-pns-3799560.jpg,"Face aux barrières géopolitiques ou commerciales qui croissent sur Internet, l’Europe devrait assumer le rôle de défenseur d’un espace de pensée et d’échange libre, estime l’entrepreneur du numérique Alain Garnier, dans une tribune au « Monde »."
"COP29 : « Comment, dans un contexte budgétaire contraint, allouer suffisamment de financement mondial à la transition ? »",https://img.lemde.fr/2024/11/01/141/0/4228/2818/110/73/60/0/fac0b54_2024-11-01t090257z-2058168267-rc2nvaas84sy-rtrmadp-3-climate-cop29-baku.JPG,"Il est possible de dépasser les contraintes budgétaires pour faire de l’Etat un acteur de la transition, affirment l’historienne Clara Leonard et la politiste Juliette de Pierrebourg dans une tribune au « Monde »."
COP29 : « Il est grand temps de reconsidérer le pacte vert européen »,https://img.lemde.fr/2024/10/09/0/0/5500/3666/110/73/60/0/7be3c6b_2024-10-09t102639z-1097374309-rc2ygaaayl7t-rtrmadp-3-eu-hungary.JPG,"Dans une tribune au « Monde », les économistes Rabah Arezki et Rick van der Ploeg appellent l’Europe à soutenir massivement les industries « vertes » pour rivaliser avec les politiques industrielles américaine et chinoise."
COP29 : « Le débat budgétaire devrait être articulé autour de la comparaison entre le coût de l’action et le coût de l’inaction »,https://img.lemde.fr/2024/11/04/0/0/6000/4000/110/73/60/0/c535577_076cfa26bdb345b9949254762346d2ed-0-e5bc747ab2af4e1ea854741604759161.jpg,"Thierry Philipponnat, économiste à l’ONG Finance Watch, s’élève, dans une tribune au « Monde », contre le court-termisme du débat budgétaire, alors qu’il s’agit d’abord d’éviter les coûts faramineux des catastrophes à venir."
"COP29 : « En encourageant le développement technologique et les énergies propres, la France peut échapper à une trajectoire d’austérité »",https://img.lemde.fr/2024/10/21/0/0/5944/3963/110/73/60/0/62dcb9f_1729519096022-000-36jn8rj.jpg,"Le gouvernement doit investir dans les technologies vertes, porteuses de croissance, affirment les chercheuses Tanya Filer et Cristina Peñasco dans une tribune au « Monde »."
"Budget 2025 : « L’aide à la recherche doit être orientée vers les TPE-PME, où elles génèrent le plus d’innovation, de croissance et de compétitivité »",https://img.lemde.fr/2024/10/23/0/0/5899/3933/110/73/60/0/6edb44f_1729719914863-jmug241023070.jpg,"Des représentants des petites et moyennes entreprises du numérique demandent, dans une tribune au « Monde », à ce que le projet de loi de finances réoriente le crédit d’impôt recherche, objet de nombreuses critiques, vers les petits acteurs de l’innovation"
"Aurélien Saussay : « Face au protectionnisme agressif de Donald Trump, l’Europe doit privilégier une réponse ciblée »",https://img.lemde.fr/2024/11/06/0/0/6000/4000/110/73/60/0/3b90358_5181045-01-06.jpg,"Si la politique tarifaire souhaitée par le nouveau locataire de la Maison Blanche pourrait avoir de graves conséquences pour le commerce international, les dirigeants européens devraient se garder de toute surenchère susceptible de dégénérer en guerre commerciale, juge l’économiste dans une tribune au « Monde »."
Désendetter l’Etat : « Lorsque vous vendez une vache sous la contrainte… l’acheteur le sait »,https://img.lemde.fr/2024/10/15/0/0/5899/3933/110/73/60/0/43683aa_1729030127673-jmug241015109.jpg,"Pour alléger sa dette, l’Etat peut être tenté de céder ses participations dans des entreprises, mais cette cession est soumise à une question de timing et à un risque de sous-valorisation, estime, dans une tribune au « Monde », l’économiste Fahmi Ben Abdelkader."
« L’Europe doit reconstruire son industrie de la défense en prévision des turbulences à venir »,https://img.lemde.fr/2024/11/06/0/203/5566/3711/110/73/60/0/88914ee_1730900957512-096429.jpg,"Très dépendante des Etats-Unis et isolée pour assurer sa sécurité, l’Europe doit unir ses savoir-faire pour faire face aux tensions internationales, expliquent, dans une tribune au « Monde », le spécialiste des questions militaires Alexandr Burilkov et l’économiste Guntram Wolff."
Economie : « Le risque majeur est que Trump tienne ses promesses de campagne »,https://img.lemde.fr/2024/11/06/1/0/5500/3666/110/73/60/0/6fc4c9a_2024-11-06t144522z-1172108391-rc2qzaaa7pm6-rtrmadp-3-usa-election-stocks.JPG,"L’imposition de droits de douane de 10 % à 20 % à toutes les importations tout comme une politique migratoire trop stricte pourraient porter un mauvais coup à l’économie américaine, qui jouit d’une excellente santé, diagnostique l’économiste Jason Furman, dans une tribune au « Monde »."
Une alliance entre la gauche et les entreprises,https://img.lemde.fr/2024/06/14/0/0/8049/5366/110/73/60/0/e36d811_5780351-01-06.jpg,"Face à la crise budgétaire des années 1920, syndicats et patronat « éclairé » s’entendent pour privilégier l’investissement et la protection sociale aux dépens des rentiers."
Energie : « Le dossier de concertation sur la programmation pluriannuelle de l’énergie semble comporter beaucoup de non-dits sur des points majeurs »,https://img.lemde.fr/2024/09/05/1/0/5500/3666/110/73/60/0/55eaa49_2024-09-05t094321z-104021150-rc2sd7a0fk6o-rtrmadp-3-edf-nuclear-flamanville.JPG,"Alors que les questions demeurent sur la faisabilité du nouveau système électrique et ses conséquences pour les consommateurs, et sur les engagements budgétaires de l’Etat, Michel Badré et Alain Grandjean demandent, dans une tribune au « Monde », l’ouverture d’un débat de fond sur la maîtrise de la demande d’énergie."
Propriété intellectuelle : « La chaîne de valeur de la contrefaçon se trouve en dehors de l’Union européenne »,https://img.lemde.fr/2024/10/30/0/10/5595/3730/110/73/60/0/0e51681_1730289123061-pns-1162710.jpg,"Le spécialiste de la sécurité informatique Charles Cuvelliez souligne, dans une tribune au « Monde », qu’avec la distribution en ligne, la distance entre les criminels et les réseaux de fabrication produit un vrai effet d’aubaine et que la contrefaçon se concentre à Hongkong, en Turquie et en Chine."
« La triple cotation issue de Vivendi placerait les actionnaires minoritaires dans des juridictions moins protectrices de leurs droits »,https://img.lemde.fr/2024/10/29/0/0/5500/3666/110/73/60/0/881eb03_2024-10-29t164845z-1713903941-rc2ze6anvo56-rtrmadp-3-vivendi-split.JPG,"Caroline Ruellan, présidente du Cercle des administrateurs, dénonce, dans une tribune au « Monde », le projet de scission de Vivendi en trois entités cotées sur trois places différentes, au détriment de celle de Paris."
PER : comment profiter des premiers transferts sans frais,https://img.lemde.fr/2024/11/14/657/0/2492/1661/110/73/60/0/659776e_1731577752810-page10perchiaradattoladef.jpg,"En soufflant sa cinquième bougie, le plan d’épargne-retraite inaugure la saison des transferts gratuits. Mais avant d’envisager un changement de plan, quelques explications s’imposent."
"Les JO 2024, un héritage à confirmer pour Paris et la Seine-Saint-Denis",https://img.lemde.fr/2024/11/26/1/0/7488/4992/110/73/60/0/4db2079_5356468-01-06.jpg,"A présent que le monde regarde ailleurs, il ne faudrait pas que l’ambition des Jeux olympiques, à l’occasion desquels de considérables sommes d’argent public ont été débloquées en un temps record, disparaisse."
"Un 1 franc vermillon sur lettre, des 20 centimes noir « Cérès » et des « ballons montés » dispersés par Le Timbre classique",https://img.lemde.fr/2024/11/24/681/0/1536/1024/110/73/60/0/48eb537_1732464001292-1le-timbre-classique-semeuse-verte.jpg,"Classiques, marques postales classées par département et thématique polaire sont les points forts de la vente sur offres parisienne clôturée le 10 décembre."
"Paul Christophe, le gagnant des arbitrages du budget de la Sécurité sociale",https://img.lemde.fr/2024/11/29/0/0/3121/2081/110/73/60/0/6bbb75e_1732897552965-000-36h94hh.jpg,"Ministre des solidarités, de l’autonomie et de l’égalité entre les femmes et les hommes, cet ex-député (Horizons) du Nord obtient une hausse inédite des crédits pour les personnes âgées dans le projet de financement de la Sécurité sociale, présenté au vote lundi 2 décembre à l’Assemblée nationale."
